iter	Passed	Remaining
4887	976514	1021264
4888	976718	1021069
4889	976923	1020875
4890	977126	1020679
4891	977328	1020480
4892	977537	1020290
4893	977740	1020094
4894	977951	1019906
4895	978167	1019723
4896	978375	1019532
4897	978582	1019340
4898	978788	1019147
4899	978997	1018956
4900	979211	1018771
4901	979416	1018577
4902	979625	1018386
4903	979833	1018195
4904	980043	1018006
4905	980249	1017813
4906	980464	1017629
4907	980674	1017440
4908	980883	1017249
4909	981097	1017064
4910	981305	1016873
4911	981515	1016683
4912	981721	1016490
4913	981929	1016298
4914	982138	1016108
4915	982344	1015915
4916	982557	1015728
4917	982767	1015539
4918	982974	1015347
4919	983181	1015155
4920	983391	1014966
4921	983605	1014780
4922	983819	1014595
4923	984028	1014404
4924	984237	1014213
4925	984451	1014028
4926	984658	1013836
4927	984866	1013644
4928	985075	1013454
4929	985282	1013262
4930	985490	1013070
4931	985702	1012883
4932	985915	1012696
4933	986120	1012502
4934	986331	1012313
4935	986539	1012122
4936	986746	1011929
4937	986955	1011739
4938	987165	1011550
4939	987372	1011356
4940	987581	1011166
4941	987788	1010974
4942	988039	1010827
4943	988254	1010642
4944	988462	1010450
4945	988672	1010260
4946	988885	1010074
4947	989108	1009897
4948	989350	1009741
4949	989570	1009561
4950	989777	1009369
4951	989985	1009177
4952	990191	1008983
4953	990394	1008787
4954	990602	1008595
4955	990811	1008404
4956	991015	1008209
4957	991222	1008015
4958	991424	1007818
4959	991631	1007625
4960	991837	1007431
4961	992049	1007243
4962	992255	1007050
4963	992467	1006862
4964	992671	1006667
4965	992878	1006474
4966	993083	1006278
4967	993290	1006086
4968	993496	1005893
4969	993705	1005701
4970	993911	1005507
4971	994114	1005311
4972	994318	1005115
4973	994528	1004925
4974	994731	1004728
4975	994942	1004539
4976	995146	1004344
4977	995354	1004152
4978	995558	1003956
4979	995768	1003766
4980	995973	1003571
4981	996180	1003378
4982	996385	1003183
4983	996591	1002989
4984	996800	1002799
4985	997012	1002611
4986	997219	1002418
4987	997424	1002223
4988	997635	1002034
4989	997845	1001845
4990	998058	1001658
4991	998265	1001464
4992	998473	1001273
4993	998680	1001080
4994	998889	1000889
4995	999096	1000696
4996	999302	1000501
4997	999511	1000311
4998	999719	1000119
4999	999926	999926
5000	1000133	999733
5001	1000343	999543
5002	1000558	999358
5003	1000770	999170
5004	1000983	998983
5005	1001191	998791
5006	1001395	998595
5007	1001603	998403
5008	1001814	998214
5009	1002024	998024
5010	1002240	997840
5011	1002447	997647
5012	1002658	997458
5013	1002866	997266
5014	1003073	997073
5015	1003276	996875
5016	1003483	996683
5017	1003689	996488
5018	1003902	996301
5019	1004111	996111
5020	1004321	995920
5021	1004533	995732
5022	1004740	995539
5023	1004951	995350
5024	1005157	995156
5025	1005372	994970
5026	1005577	994775
5027	1005783	994581
5028	1005988	994386
5029	1006194	994192
5030	1006399	993997
5031	1006603	993800
5032	1006807	993604
5033	1007016	993413
5034	1007226	993222
5035	1007429	993026
5036	1007636	992832
5037	1007842	992638
5038	1008053	992449
5039	1008265	992261
5040	1008477	992072
5041	1008681	991876
5042	1008884	991679
5043	1009090	991485
5044	1009299	991293
5045	1009507	991102
5046	1009719	990913
5047	1009929	990722
5048	1010142	990535
5049	1010347	990340
5050	1010552	990145
5051	1010758	989951
5052	1010964	989757
5053	1011176	989568
5054	1011384	989376
5055	1011593	989185
5056	1011801	988992
5057	1012006	988796
5058	1012214	988604
5059	1012420	988410
5060	1012629	988218
5061	1012836	988025
5062	1013043	987832
5063	1013251	987640
5064	1013463	987451
5065	1013674	987261
5066	1013893	987080
5067	1014100	986886
5068	1014309	986695
5069	1014517	986503
5070	1014727	986312
5071	1014936	986120
5072	1015149	985933
5073	1015359	985743
5074	1015567	985551
5075	1015775	985357
5076	1015987	985169
5077	1016196	984977
5078	1016401	984783
5079	1016616	984596
5080	1016823	984403
5081	1017029	984209
5082	1017236	984015
5083	1017447	983825
5084	1017659	983637
5085	1017870	983448
5086	1018078	983254
5087	1018287	983063
5088	1018499	982875
5089	1018710	982685
5090	1018920	982494
5091	1019135	982309
5092	1019339	982112
5093	1019551	981923
5094	1019757	981729
5095	1019961	981532
5096	1020170	981341
5097	1020374	981144
5098	1020577	980947
5099	1020784	980753
5100	1020992	980560
5101	1021199	980367
5102	1021405	980172
5103	1021609	979976
5104	1021816	979783
5105	1022026	979591
5106	1022233	979398
5107	1022444	979208
5108	1022652	979016
5109	1022856	978819
5110	1023060	978622
5111	1023266	978428
5112	1023475	978236
5113	1023679	978039
5114	1023886	977846
5115	1024100	977659
5116	1024307	977465
5117	1024513	977270
5118	1024717	977075
5119	1024927	976883
5120	1025139	976694
5121	1025341	976496
5122	1025549	976304
5123	1025761	976115
5124	1025968	975921
5125	1026174	975727
5126	1026384	975536
5127	1026592	975342
5128	1026797	975147
5129	1027011	974959
5130	1027220	974768
5131	1027430	974577
5132	1027636	974382
5133	1027849	974194
5134	1028061	974005
5135	1028275	973818
5136	1028486	973628
5137	1028694	973435
5138	1028902	973242
5139	1029106	973046
5140	1029312	972851
5141	1029518	972656
5142	1029727	972465
5143	1029934	972271
5144	1030139	972074
5145	1030343	971878
5146	1030548	971683
5147	1030756	971490
5148	1030969	971301
5149	1031173	971104
5150	1031393	970923
5151	1031604	970733
5152	1031810	970538
5153	1032015	970343
5154	1032221	970148
5155	1032432	969957
5156	1032638	969762
5157	1032842	969565
5158	1033049	969372
5159	1033265	969187
5160	1033478	968998
5161	1033687	968806
5162	1033889	968608
5163	1034101	968418
5164	1034313	968229
5165	1034521	968036
5166	1034736	967850
5167	1034953	967665
5168	1035162	967473
5169	1035369	967279
5170	1035578	967087
5171	1035794	966901
5172	1036006	966712
5173	1036218	966522
5174	1036431	966335
5175	1036641	966143
5176	1036849	965950
5177	1037060	965759
5178	1037270	965568
5179	1037484	965380
5180	1037693	965189
5181	1037899	964994
5182	1038116	964809
5183	1038326	964618
5184	1038538	964428
5185	1038751	964240
5186	1038966	964053
5187	1039177	963863
5188	1039387	963671
5189	1039613	963495
5190	1039821	963301
5191	1040034	963113
5192	1040246	962923
5193	1040457	962733
5194	1040668	962543
5195	1040877	962351
5196	1041084	962156
5197	1041295	961965
5198	1041502	961772
5199	1041710	961578
5200	1041916	961383
5201	1042124	961190
5202	1042332	960997
5203	1042541	960805
5204	1042751	960613
5205	1042966	960426
5206	1043172	960231
5207	1043394	960051
5208	1043603	959858
5209	1043811	959665
5210	1044022	959474
5211	1044226	959278
5212	1044429	959080
5213	1044635	958884
5214	1044840	958688
5215	1045045	958492
5216	1045248	958294
5217	1045452	958097
5218	1045655	957899
5219	1045863	957706
5220	1046073	957514
5221	1046278	957318
5222	1046480	957120
5223	1046690	956928
5224	1046896	956732
5225	1047101	956537
5226	1047312	956345
5227	1047518	956151
5228	1047728	955960
5229	1047939	955768
5230	1048148	955575
5231	1048352	955378
5232	1048564	955189
5233	1048771	954995
5234	1048972	954795
5235	1049178	954600
5236	1049385	954405
5237	1049597	954216
5238	1049806	954023
5239	1050013	953829
5240	1050223	953637
5241	1050435	953447
5242	1050644	953254
5243	1050850	953060
5244	1051064	952871
5245	1051274	952680
5246	1051483	952487
5247	1051691	952293
5248	1051903	952103
5249	1052112	951911
5250	1052320	951717
5251	1052525	951521
5252	1052731	951325
5253	1052938	951131
5254	1053149	950940
5255	1053359	950748
5256	1053565	950553
5257	1053776	950363
5258	1053991	950175
5259	1054201	949984
5260	1054413	949794
5261	1054623	949602
5262	1054832	949409
5263	1055040	949215
5264	1055251	949025
5265	1055457	948829
5266	1055666	948636
5267	1055876	948445
5268	1056084	948251
5269	1056291	948057
5270	1056498	947862
5271	1056703	947665
5272	1056908	947469
5273	1057118	947277
5274	1057327	947085
5275	1057535	946890
5276	1057739	946693
5277	1057945	946498
5278	1058152	946304
5279	1058358	946108
5280	1058564	945912
5281	1058772	945719
5282	1058983	945528
5283	1059193	945336
5284	1059398	945139
5285	1059610	944949
5286	1059817	944755
5287	1060024	944560
5288	1060240	944373
5289	1060466	944196
5290	1060683	944010
5291	1060897	943821
5292	1061100	943623
5293	1061305	943427
5294	1061517	943237
5295	1061730	943047
5296	1061940	942855
5297	1062145	942659
5298	1062350	942462
5299	1062553	942264
5300	1062763	942071
5301	1062972	941879
5302	1063180	941686
5303	1063389	941492
5304	1063597	941298
5305	1063801	941101
5306	1064006	940905
5307	1064217	940713
5308	1064423	940517
5309	1064629	940322
5310	1064836	940127
5311	1065044	939934
5312	1065249	939737
5313	1065459	939544
5314	1065665	939349
5315	1065878	939159
5316	1066092	938971
5317	1066299	938777
5318	1066515	938589
5319	1066718	938391
5320	1066926	938197
5321	1067134	938003
5322	1067339	937806
5323	1067545	937611
5324	1067758	937421
5325	1067969	937230
5326	1068176	937035
5327	1068384	936841
5328	1068597	936652
5329	1068809	936461
5330	1069020	936269
5331	1069230	936077
5332	1069435	935881
5333	1069645	935689
5334	1069853	935495
5335	1070064	935304
5336	1070274	935111
5337	1070478	934913
5338	1070687	934720
5339	1070896	934527
5340	1071104	934333
5341	1071311	934138
5342	1071521	933946
5343	1071729	933752
5344	1071934	933555
5345	1072142	933361
5346	1072349	933166
5347	1072557	932972
5348	1072770	932782
5349	1072978	932588
5350	1073189	932397
5351	1073399	932204
5352	1073610	932013
5353	1073820	931820
5354	1074028	931626
5355	1074236	931433
5356	1074445	931239
5357	1074657	931048
5358	1074862	930852
5359	1075070	930658
5360	1075275	930461
5361	1075486	930269
5362	1075696	930077
5363	1075905	929883
5364	1076113	929689
5365	1076320	929494
5366	1076524	929297
5367	1076729	929100
5368	1076936	928905
5369	1077141	928708
5370	1077348	928513
5371	1077554	928317
5372	1077766	928127
5373	1077976	927934
5374	1078183	927738
5375	1078394	927548
5376	1078602	927353
5377	1078812	927160
5378	1079024	926970
5379	1079230	926774
5380	1079438	926579
5381	1079646	926385
5382	1079852	926189
5383	1080063	925997
5384	1080271	925803
5385	1080488	925617
5386	1080698	925424
5387	1080903	925227
5388	1081118	925039
5389	1081323	924842
5390	1081529	924646
5391	1081738	924452
5392	1081949	924261
5393	1082155	924065
5394	1082362	923869
5395	1082567	923673
5396	1082771	923475
5397	1082980	923281
5398	1083186	923085
5399	1083394	922891
5400	1083601	922696
5401	1083807	922499
5402	1084020	922310
5403	1084232	922119
5404	1084438	921923
5405	1084652	921733
5406	1084859	921539
5407	1085064	921341
5408	1085271	921146
5409	1085481	920953
5410	1085688	920758
5411	1085893	920561
5412	1086099	920365
5413	1086313	920175
5414	1086522	919982
5415	1086737	919794
5416	1086948	919601
5417	1087159	919410
5418	1087365	919214
5419	1087577	919022
5420	1087787	918830
5421	1087995	918635
5422	1088206	918443
5423	1088414	918249
5424	1088622	918054
5425	1088828	917858
5426	1089040	917667
5427	1089252	917476
5428	1089464	917285
5429	1089674	917092
5430	1089886	916901
5431	1090098	916710
5432	1090312	916520
5433	1090525	916330
5434	1090733	916135
5435	1090949	915947
5436	1091161	915757
5437	1091373	915565
5438	1091585	915374
5439	1091793	915180
5440	1092008	914991
5441	1092217	914797
5442	1092427	914604
5443	1092641	914415
5444	1092851	914222
5445	1093062	914029
5446	1093271	913836
5447	1093481	913643
5448	1093690	913449
5449	1093906	913261
5450	1094118	913070
5451	1094330	912878
5452	1094543	912688
5453	1094751	912493
5454	1094964	912302
5455	1095175	912110
5456	1095385	911918
5457	1095596	911725
5458	1095809	911535
5459	1096023	911345
5460	1096236	911154
5461	1096448	910963
5462	1096662	910773
5463	1096877	910584
5464	1097092	910396
5465	1097303	910203
5466	1097511	910009
5467	1097723	909817
5468	1097939	909629
5469	1098151	909437
5470	1098357	909241
5471	1098565	909047
5472	1098778	908855
5473	1098990	908664
5474	1099200	908471
5475	1099403	908272
5476	1099613	908079
5477	1099823	907886
5478	1100030	907691
5479	1100236	907494
5480	1100441	907297
5481	1100647	907100
5482	1100856	906906
5483	1101069	906715
5484	1101278	906521
5485	1101489	906329
5486	1101700	906137
5487	1101916	905948
5488	1102123	905753
5489	1102329	905557
5490	1102537	905361
5491	1102747	905168
5492	1102963	904980
5493	1103175	904788
5494	1103396	904604
5495	1103605	904410
5496	1103814	904216
5497	1104023	904021
5498	1104231	903827
5499	1104438	903631
5500	1104648	903438
5501	1104863	903249
5502	1105072	903055
5503	1105287	902865
5504	1105494	902669
5505	1105715	902485
5506	1105940	902304
5507	1106167	902125
5508	1106379	901933
5509	1106588	901738
5510	1106795	901543
5511	1107006	901350
5512	1107220	901160
5513	1107428	900965
5514	1107645	900778
5515	1107860	900588
5516	1108070	900395
5517	1108287	900207
5518	1108496	900013
5519	1108712	899824
5520	1108925	899633
5521	1109139	899443
5522	1109353	899253
5523	1109563	899059
5524	1109775	898868
5525	1109989	898678
5526	1110200	898485
5527	1110405	898287
5528	1110613	898092
5529	1110822	897898
5530	1111031	897704
5531	1111245	897513
5532	1111451	897317
5533	1111664	897125
5534	1111874	896932
5535	1112087	896741
5536	1112295	896546
5537	1112503	896351
5538	1112713	896157
5539	1112922	895962
5540	1113134	895770
5541	1113347	895579
5542	1113557	895386
5543	1113767	895192
5544	1113976	894998
5545	1114188	894806
5546	1114401	894614
5547	1114611	894421
5548	1114823	894229
5549	1115042	894043
5550	1115251	893848
5551	1115461	893655
5552	1115671	893461
5553	1115883	893269
5554	1116094	893076
5555	1116303	892882
5556	1116520	892693
5557	1116736	892505
5558	1116947	892312
5559	1117161	892121
5560	1117377	891933
5561	1117589	891741
5562	1117806	891552
5563	1118017	891359
5564	1118227	891166
5565	1118438	890973
5566	1118645	890776
5567	1118854	890582
5568	1119068	890391
5569	1119278	890198
5570	1119488	890004
5571	1119699	889811
5572	1119914	889621
5573	1120125	889428
5574	1120334	889234
5575	1120545	889041
5576	1120762	888853
5577	1120976	888662
5578	1121186	888468
5579	1121393	888272
5580	1121605	888079
5581	1121816	887886
5582	1122027	887694
5583	1122241	887503
5584	1122453	887310
5585	1122663	887116
5586	1122876	886925
5587	1123088	886733
5588	1123301	886542
5589	1123511	886348
5590	1123730	886161
5591	1123941	885968
5592	1124153	885775
5593	1124367	885584
5594	1124578	885391
5595	1124791	885200
5596	1125006	885010
5597	1125217	884817
5598	1125425	884622
5599	1125634	884426
5600	1125842	884231
5601	1126053	884038
5602	1126267	883847
5603	1126475	883652
5604	1126686	883458
5605	1126900	883268
5606	1127111	883075
5607	1127322	882881
5608	1127532	882687
5609	1127745	882496
5610	1127957	882303
5611	1128168	882110
5612	1128376	881915
5613	1128582	881717
5614	1128791	881522
5615	1129002	881329
5616	1129215	881137
5617	1129424	880943
5618	1129632	880747
5619	1129837	880549
5620	1130049	880357
5621	1130257	880161
5622	1130470	879969
5623	1130676	879772
5624	1130884	879576
5625	1131094	879382
5626	1131300	879185
5627	1131523	879001
5628	1131730	878805
5629	1131936	878608
5630	1132149	878416
5631	1132358	878220
5632	1132568	878026
5633	1132777	877831
5634	1132989	877639
5635	1133199	877445
5636	1133407	877249
5637	1133614	877053
5638	1133820	876856
5639	1134029	876661
5640	1134240	876467
5641	1134447	876271
5642	1134660	876079
5643	1134868	875883
5644	1135077	875688
5645	1135284	875492
5646	1135491	875295
5647	1135700	875100
5648	1135909	874905
5649	1136119	874711
5650	1136327	874515
5651	1136533	874318
5652	1136741	874122
5653	1136949	873926
5654	1137161	873733
5655	1137369	873538
5656	1137580	873344
5657	1137788	873149
5658	1137997	872953
5659	1138203	872756
5660	1138408	872558
5661	1138617	872363
5662	1138829	872170
5663	1139041	871977
5664	1139251	871783
5665	1139468	871594
5666	1139678	871400
5667	1139889	871206
5668	1140097	871010
5669	1140305	870815
5670	1140512	870618
5671	1140723	870425
5672	1140935	870232
5673	1141143	870036
5674	1141352	869841
5675	1141560	869645
5676	1141768	869449
5677	1141978	869255
5678	1142188	869060
5679	1142401	868868
5680	1142607	868671
5681	1142816	868476
5682	1143021	868277
5683	1143236	868087
5684	1143444	867891
5685	1143659	867700
5686	1143875	867510
5687	1144090	867320
5688	1144302	867127
5689	1144510	866931
5690	1144722	866738
5691	1144938	866548
5692	1145150	866355
5693	1145363	866163
5694	1145572	865968
5695	1145785	865775
5696	1145995	865581
5697	1146200	865383
5698	1146408	865187
5699	1146619	864993
5700	1146827	864797
5701	1147040	864605
5702	1147248	864409
5703	1147461	864216
5704	1147675	864025
5705	1147883	863829
5706	1148091	863633
5707	1148300	863438
5708	1148508	863242
5709	1148717	863047
5710	1148930	862854
5711	1149141	862660
5712	1149352	862466
5713	1149566	862275
5714	1149774	862079
5715	1149985	861885
5716	1150194	861689
5717	1150406	861497
5718	1150617	861303
5719	1150826	861108
5720	1151033	860910
5721	1151242	860715
5722	1151453	860522
5723	1151665	860329
5724	1151869	860129
5725	1152078	859934
5726	1152286	859737
5727	1152497	859543
5728	1152704	859347
5729	1152912	859151
5730	1153121	858955
5731	1153327	858758
5732	1153535	858561
5733	1153747	858368
5734	1153961	858176
5735	1154170	857981
5736	1154385	857790
5737	1154599	857598
5738	1154805	857401
5739	1155016	857207
5740	1155231	857016
5741	1155447	856826
5742	1155656	856630
5743	1155864	856434
5744	1156074	856239
5745	1156282	856043
5746	1156491	855847
5747	1156697	855650
5748	1156906	855454
5749	1157113	855258
5750	1157325	855064
5751	1157534	854869
5752	1157753	854681
5753	1157965	854487
5754	1158183	854299
5755	1158394	854104
5756	1158607	853912
5757	1158820	853719
5758	1159031	853525
5759	1159243	853332
5760	1159459	853141
5761	1159673	852949
5762	1159893	852762
5763	1160106	852569
5764	1160318	852376
5765	1160533	852185
5766	1160745	851991
5767	1160960	851800
5768	1161171	851606
5769	1161388	851416
5770	1161601	851223
5771	1161815	851031
5772	1162027	850838
5773	1162246	850649
5774	1162454	850453
5775	1162665	850259
5776	1162882	850069
5777	1163094	849876
5778	1163312	849687
5779	1163525	849494
5780	1163737	849300
5781	1163954	849111
5782	1164168	848918
5783	1164377	848723
5784	1164586	848527
5785	1164796	848332
5786	1165003	848135
5787	1165215	847941
5788	1165429	847749
5789	1165645	847558
5790	1165860	847367
5791	1166068	847171
5792	1166275	846973
5793	1166483	846777
5794	1166691	846581
5795	1166899	846384
5796	1167108	846189
5797	1167318	845993
5798	1167529	845799
5799	1167740	845605
5800	1167946	845407
5801	1168155	845211
5802	1168360	845012
5803	1168570	844817
5804	1168781	844623
5805	1168991	844428
5806	1169203	844234
5807	1169410	844037
5808	1169619	843841
5809	1169829	843646
5810	1170040	843451
5811	1170245	843252
5812	1170456	843059
5813	1170665	842862
5814	1170879	842670
5815	1171086	842473
5816	1171293	842275
5817	1171500	842078
5818	1171711	841884
5819	1171923	841690
5820	1172135	841496
5821	1172341	841299
5822	1172549	841102
5823	1172758	840906
5824	1172964	840708
5825	1173170	840510
5826	1173385	840318
5827	1173596	840124
5828	1173804	839927
5829	1174016	839734
5830	1174225	839537
5831	1174433	839341
5832	1174644	839146
5833	1174851	838949
5834	1175063	838755
5835	1175272	838559
5836	1175483	838364
5837	1175689	838166
5838	1175896	837970
5839	1176104	837773
5840	1176309	837574
5841	1176522	837381
5842	1176725	837180
5843	1176938	836988
5844	1177148	836792
5845	1177355	836595
5846	1177569	836402
5847	1177773	836203
5848	1177983	836008
5849	1178193	835812
5850	1178405	835618
5851	1178609	835419
5852	1178823	835226
5853	1179035	835032
5854	1179246	834837
5855	1179463	834648
5856	1179675	834454
5857	1179887	834260
5858	1180097	834064
5859	1180306	833868
5860	1180516	833673
5861	1180734	833483
5862	1180949	833291
5863	1181162	833098
5864	1181372	832903
5865	1181583	832708
5866	1181795	832513
5867	1182006	832319
5868	1182217	832124
5869	1182427	831929
5870	1182638	831734
5871	1182851	831541
5872	1183058	831343
5873	1183268	831148
5874	1183476	830951
5875	1183685	830755
5876	1183894	830559
5877	1184101	830362
5878	1184309	830165
5879	1184515	829966
5880	1184722	829769
5881	1184937	829577
5882	1185146	829380
5883	1185354	829184
5884	1185564	828988
5885	1185779	828796
5886	1185984	828597
5887	1186193	828401
5888	1186402	828205
5889	1186614	828011
5890	1186824	827815
5891	1187033	827619
5892	1187243	827423
5893	1187452	827227
5894	1187666	827034
5895	1187876	826839
5896	1188086	826643
5897	1188290	826444
5898	1188502	826249
5899	1188713	826055
5900	1188928	825863
5901	1189138	825667
5902	1189350	825473
5903	1189559	825276
5904	1189771	825082
5905	1189976	824883
5906	1190185	824687
5907	1190403	824497
5908	1190612	824301
5909	1190825	824107
5910	1191033	823910
5911	1191242	823714
5912	1191454	823520
5913	1191662	823323
5914	1191872	823127
5915	1192085	822933
5916	1192296	822739
5917	1192505	822542
5918	1192718	822349
5919	1192930	822155
5920	1193138	821958
5921	1193352	821765
5922	1193563	821569
5923	1193772	821373
5924	1193981	821176
5925	1194194	820983
5926	1194410	820791
5927	1194621	820596
5928	1194832	820401
5929	1195045	820208
5930	1195254	820011
5931	1195468	819818
5932	1195677	819622
5933	1195887	819426
5934	1196095	819229
5935	1196306	819034
5936	1196523	818843
5937	1196733	818647
5938	1196941	818451
5939	1197155	818257
5940	1197363	818060
5941	1197571	817863
5942	1197785	817670
5943	1197994	817474
5944	1198204	817278
5945	1198419	817085
5946	1198630	816890
5947	1198837	816692
5948	1199047	816497
5949	1199259	816302
5950	1199470	816107
5951	1199683	815913
5952	1199893	815717
5953	1200109	815526
5954	1200324	815333
5955	1200532	815136
5956	1200746	814943
5957	1200956	814747
5958	1201171	814555
5959	1201383	814360
5960	1201597	814167
5961	1201812	813974
5962	1202023	813779
5963	1202231	813582
5964	1202439	813385
5965	1202653	813192
5966	1202870	813000
5967	1203078	812803
5968	1203292	812610
5969	1203505	812416
5970	1203717	812222
5971	1203926	812025
5972	1204137	811829
5973	1204347	811634
5974	1204562	811441
5975	1204775	811247
5976	1204989	811054
5977	1205198	810858
5978	1205407	810661
5979	1205619	810466
5980	1205828	810270
5981	1206038	810074
5982	1206255	809882
5983	1206469	809689
5984	1206682	809495
5985	1206894	809300
5986	1207111	809109
5987	1207320	808912
5988	1207534	808719
5989	1207748	808526
5990	1207967	808336
5991	1208180	808142
5992	1208395	807949
5993	1208610	807756
5994	1208821	807561
5995	1209034	807367
5996	1209249	807174
5997	1209459	806978
5998	1209675	806786
5999	1209890	806593
6000	1210105	806400
6001	1210318	806206
6002	1210537	806016
6003	1210763	805831
6004	1210983	805641
6005	1211195	805447
6006	1211407	805252
6007	1211625	805061
6008	1211841	804868
6009	1212056	804676
6010	1212268	804481
6011	1212477	804284
6012	1212688	804089
6013	1212896	803891
6014	1213111	803698
6015	1213321	803502
6016	1213552	803320
6017	1213786	803140
6018	1214009	802952
6019	1214237	802768
6020	1214458	802579
6021	1214686	802394
6022	1214910	802208
6023	1215137	802023
6024	1215361	801835
6025	1215589	801651
6026	1215811	801463
6027	1216022	801267
6028	1216233	801072
6029	1216451	800881
6030	1216671	800691
6031	1216892	800502
6032	1217103	800306
6033	1217318	800113
6034	1217528	799917
6035	1217743	799724
6036	1217965	799536
6037	1218172	799337
6038	1218385	799143
6039	1218597	798948
6040	1218807	798751
6041	1219022	798558
6042	1219230	798361
6043	1219441	798165
6044	1219653	797970
6045	1219869	797777
6046	1220080	797582
6047	1220289	797385
6048	1220501	797190
6049	1220714	796995
6050	1220923	796798
6051	1221136	796603
6052	1221348	796408
6053	1221558	796212
6054	1221770	796017
6055	1221982	795822
6056	1222193	795626
6057	1222402	795429
6058	1222613	795233
6059	1222829	795040
6060	1223048	794850
6061	1223259	794654
6062	1223469	794458
6063	1223682	794263
6064	1223895	794068
6065	1224109	793875
6066	1224318	793677
6067	1224530	793482
6068	1224743	793288
6069	1224950	793089
6070	1225160	792893
6071	1225370	792696
6072	1225582	792501
6073	1225793	792306
6074	1226003	792109
6075	1226215	791913
6076	1226423	791716
6077	1226641	791525
6078	1226853	791329
6079	1227062	791132
6080	1227277	790938
6081	1227487	790742
6082	1227700	790547
6083	1227914	790353
6084	1228122	790155
6085	1228331	789958
6086	1228540	789761
6087	1228750	789564
6088	1228965	789371
6089	1229173	789174
6090	1229385	788978
6091	1229597	788783
6092	1229810	788588
6093	1230023	788393
6094	1230236	788199
6095	1230454	788007
6096	1230669	787813
6097	1230883	787620
6098	1231094	787424
6099	1231306	787229
6100	1231520	787034
6101	1231733	786839
6102	1231946	786645
6103	1232162	786452
6104	1232374	786257
6105	1232587	786062
6106	1232800	785867
6107	1233014	785672
6108	1233232	785481
6109	1233446	785287
6110	1233654	785089
6111	1233871	784897
6112	1234087	784704
6113	1234303	784511
6114	1234519	784318
6115	1234734	784124
6116	1234945	783929
6117	1235159	783734
6118	1235372	783539
6119	1235579	783341
6120	1235796	783149
6121	1236011	782955
6122	1236224	782760
6123	1236441	782568
6124	1236653	782372
6125	1236868	782179
6126	1237086	781987
6127	1237301	781793
6128	1237517	781600
6129	1237734	781407
6130	1237949	781214
6131	1238160	781018
6132	1238374	780824
6133	1238585	780628
6134	1238798	780433
6135	1239011	780238
6136	1239228	780045
6137	1239444	779852
6138	1239658	779657
6139	1239871	779463
6140	1240090	779271
6141	1240301	779075
6142	1240519	778884
6143	1240731	778688
6144	1240944	778493
6145	1241158	778299
6146	1241369	778102
6147	1241582	777907
6148	1241796	777712
6149	1242008	777517
6150	1242222	777322
6151	1242433	777126
6152	1242642	776929
6153	1242859	776736
6154	1243069	776539
6155	1243278	776342
6156	1243494	776149
6157	1243707	775953
6158	1243919	775757
6159	1244138	775566
6160	1244348	775369
6161	1244560	775173
6162	1244774	774979
6163	1244990	774786
6164	1245205	774592
6165	1245418	774397
6166	1245629	774201
6167	1245840	774004
6168	1246055	773811
6169	1246270	773616
6170	1246481	773420
6171	1246692	773223
6172	1246906	773029
6173	1247119	772834
6174	1247334	772640
6175	1247545	772443
6176	1247763	772251
6177	1247973	772054
6178	1248186	771859
6179	1248399	771664
6180	1248611	771468
6181	1248827	771275
6182	1249040	771079
6183	1249247	770881
6184	1249457	770684
6185	1249665	770485
6186	1249876	770289
6187	1250089	770093
6188	1250304	769899
6189	1250517	769704
6190	1250728	769508
6191	1250946	769315
6192	1251154	769117
6193	1251366	768921
6194	1251580	768726
6195	1251789	768529
6196	1252005	768335
6197	1252214	768138
6198	1252426	767942
6199	1252640	767747
6200	1252856	767553
6201	1253067	767357
6202	1253280	767161
6203	1253491	766965
6204	1253704	766769
6205	1253910	766570
6206	1254130	766379
6207	1254344	766184
6208	1254559	765990
6209	1254777	765798
6210	1254989	765602
6211	1255200	765405
6212	1255412	765209
6213	1255634	765019
6214	1255849	764825
6215	1256061	764629
6216	1256273	764433
6217	1256487	764238
6218	1256699	764042
6219	1256913	763848
6220	1257139	763660
6221	1257352	763464
6222	1257565	763269
6223	1257785	763077
6224	1257999	762883
6225	1258215	762689
6226	1258427	762493
6227	1258644	762300
6228	1258864	762109
6229	1259084	761918
6230	1259298	761723
6231	1259514	761529
6232	1259733	761337
6233	1259949	761143
6234	1260163	760948
6235	1260378	760754
6236	1260599	760563
6237	1260816	760370
6238	1261031	760176
6239	1261247	759982
6240	1261460	759787
6241	1261676	759593
6242	1261888	759397
6243	1262104	759202
6244	1262321	759009
6245	1262534	758814
6246	1262751	758621
6247	1262968	758427
6248	1263180	758231
6249	1263391	758034
6250	1263602	757837
6251	1263813	757641
6252	1264024	757444
6253	1264236	757248
6254	1264445	757050
6255	1264655	756852
6256	1264867	756656
6257	1265074	756457
6258	1265288	756261
6259	1265499	756065
6260	1265713	755869
6261	1265925	755674
6262	1266136	755477
6263	1266353	755283
6264	1266570	755090
6265	1266785	754895
6266	1267002	754702
6267	1267215	754506
6268	1267426	754309
6269	1267641	754115
6270	1267858	753922
6271	1268071	753726
6272	1268288	753532
6273	1268498	753335
6274	1268710	753138
6275	1268930	752947
6276	1269148	752754
6277	1269364	752560
6278	1269578	752365
6279	1269791	752169
6280	1270007	751975
6281	1270223	751781
6282	1270435	751584
6283	1270659	751395
6284	1270876	751202
