iter	RMSE
2922	0.1475878817
2923	0.1475812389
2924	0.1475743435
2925	0.1475640715
2926	0.1475574152
2927	0.1475541283
2928	0.1475436852
2929	0.1475327418
2930	0.1475079741
2931	0.1475007745
2932	0.1474967895
2933	0.1474882073
2934	0.1474787521
2935	0.1474697529
2936	0.1474623748
2937	0.1474489548
2938	0.1474380554
2939	0.1474251709
2940	0.1474140753
2941	0.1474099501
2942	0.1474024504
2943	0.1473968851
2944	0.147385519
2945	0.1473780753
2946	0.1473662353
2947	0.1473562812
2948	0.1473440713
2949	0.147335436
2950	0.1473280414
2951	0.1473214688
2952	0.1473061943
2953	0.1472982843
2954	0.1472887668
2955	0.1472789808
2956	0.1472690113
2957	0.1472593531
2958	0.1472473071
2959	0.1472363284
2960	0.147224505
2961	0.1472082849
2962	0.1472016292
2963	0.1471891402
2964	0.1471838644
2965	0.1471785335
2966	0.1471735317
2967	0.1471573623
2968	0.1471533101
2969	0.1471395565
2970	0.1471263297
2971	0.147112679
2972	0.14710259
2973	0.1470919175
2974	0.1470777121
2975	0.1470618295
2976	0.1470575072
2977	0.1470507577
2978	0.147047655
2979	0.1470262318
2980	0.1470184733
2981	0.1470123088
2982	0.1470100646
2983	0.147002867
2984	0.1469913782
2985	0.1469861548
2986	0.1469726397
2987	0.1469642824
2988	0.146947298
2989	0.1469332099
2990	0.1469238673
2991	0.1469127615
2992	0.1469078296
2993	0.1468929408
2994	0.1468674217
2995	0.1468597324
2996	0.1468545881
2997	0.1468466017
2998	0.146833139
2999	0.1468212637
3000	0.1468132931
3001	0.1468003254
3002	0.1467948133
3003	0.1467841155
3004	0.146774365
3005	0.1467612224
3006	0.1467554431
3007	0.1467421701
3008	0.1467287427
3009	0.1467146357
3010	0.1467061315
3011	0.1466987104
3012	0.1466862316
3013	0.1466755791
3014	0.1466627599
3015	0.1466560017
3016	0.1466455581
3017	0.1466330352
3018	0.1466256793
3019	0.1466128602
3020	0.1466041264
3021	0.1465981349
3022	0.146587388
3023	0.1465733343
3024	0.1465589785
3025	0.146543605
3026	0.146530758
3027	0.1465184008
3028	0.1465134181
3029	0.1465046743
3030	0.1464908664
3031	0.1464814074
3032	0.1464721748
3033	0.1464550455
3034	0.1464504832
3035	0.1464350381
3036	0.1464312764
3037	0.1464222984
3038	0.1464175794
3039	0.1464009257
3040	0.1463954551
3041	0.146385482
3042	0.146366305
3043	0.1463618146
3044	0.1463539366
3045	0.1463384705
3046	0.1463320957
3047	0.1463254644
3048	0.1463235348
3049	0.1463155907
3050	0.1463085416
3051	0.1463027967
3052	0.1462929163
3053	0.1462738473
3054	0.1462614403
3055	0.1462501415
3056	0.1462438881
3057	0.1462204668
3058	0.1462138502
3059	0.1462072275
3060	0.1462016418
3061	0.146191982
3062	0.1461750788
3063	0.1461652325
3064	0.1461542871
3065	0.1461499881
3066	0.1461375974
3067	0.146117253
3068	0.146113407
3069	0.1461013546
3070	0.1460955611
3071	0.1460881743
3072	0.1460786687
3073	0.1460628192
3074	0.1460604251
3075	0.1460432907
3076	0.1460331859
3077	0.1460100438
3078	0.146000693
3079	0.1459859332
3080	0.1459774908
3081	0.145972858
3082	0.145967185
3083	0.1459612505
3084	0.1459557765
3085	0.1459470318
3086	0.1459307015
3087	0.1459290135
3088	0.1459196219
3089	0.1459125633
3090	0.145904862
3091	0.1459021459
3092	0.1458950894
3093	0.1458880612
3094	0.1458814052
3095	0.1458701352
3096	0.1458647239
3097	0.1458501226
3098	0.1458416892
3099	0.1458355248
3100	0.1458281565
3101	0.1458250985
3102	0.1458194403
3103	0.1458072796
3104	0.1457936286
3105	0.1457825518
3106	0.1457769923
3107	0.1457716622
3108	0.1457556362
3109	0.1457430731
3110	0.1457357143
3111	0.1457311372
3112	0.1457232281
3113	0.1457176093
3114	0.1457127429
3115	0.1457016633
3116	0.1456930476
3117	0.1456851787
3118	0.1456693238
3119	0.1456652716
3120	0.1456568465
3121	0.1456515737
3122	0.1456464491
3123	0.1456272015
3124	0.1456182577
3125	0.1456163996
3126	0.1456120803
3127	0.1456064116
3128	0.1455914951
3129	0.1455842271
3130	0.145568015
3131	0.1455587712
3132	0.14555272
3133	0.1455422722
3134	0.1455380151
3135	0.1455251847
3136	0.1455175154
3137	0.1455142462
3138	0.1455062453
3139	0.1454967111
3140	0.1454923649
3141	0.1454847665
3142	0.1454734954
3143	0.1454676659
3144	0.1454501527
3145	0.1454425177
3146	0.145435032
3147	0.1454223901
3148	0.1454106393
3149	0.1453874051
3150	0.145383752
3151	0.145373946
3152	0.1453619562
3153	0.1453454338
3154	0.1453377948
3155	0.1453247089
3156	0.1453132281
3157	0.1453025189
3158	0.1452863642
3159	0.1452810772
3160	0.1452783351
3161	0.1452707714
3162	0.1452635186
3163	0.1452508971
3164	0.1452374428
3165	0.1452263926
3166	0.1452181633
3167	0.1452045477
3168	0.1451971338
3169	0.1451904833
3170	0.1451775134
3171	0.1451721422
3172	0.14516703
3173	0.1451574837
3174	0.1451481604
3175	0.1451336587
3176	0.1451226328
3177	0.1451182177
3178	0.1451100777
3179	0.1451062741
3180	0.1450968639
3181	0.1450953989
3182	0.1450843357
3183	0.1450729445
3184	0.1450580722
3185	0.1450550285
3186	0.1450443539
3187	0.1450320028
3188	0.1450252088
3189	0.1450165662
3190	0.1450099758
3191	0.1449992914
3192	0.1449943944
3193	0.1449903403
3194	0.1449794442
3195	0.1449740383
3196	0.1449667971
3197	0.1449564538
3198	0.1449464021
3199	0.1449319152
3200	0.1449278782
3201	0.1449073784
3202	0.1448976473
3203	0.1448891875
3204	0.1448836051
3205	0.1448792384
3206	0.144870976
3207	0.1448626953
3208	0.1448568548
3209	0.1448496237
3210	0.1448456725
3211	0.1448373921
3212	0.1448243669
3213	0.1448163412
3214	0.1448051385
3215	0.1447980523
3216	0.1447848054
3217	0.1447736307
3218	0.1447673451
3219	0.1447609957
3220	0.1447499944
3221	0.144733046
3222	0.1447279001
3223	0.1447229703
3224	0.144718172
3225	0.1447112131
3226	0.1447018531
3227	0.1446974244
3228	0.1446832957
3229	0.144673981
3230	0.1446686326
3231	0.144657571
3232	0.1446354898
3233	0.1446232824
3234	0.1446108913
3235	0.1445958759
3236	0.1445762012
3237	0.14456982
3238	0.1445630851
3239	0.144553777
3240	0.1445364621
3241	0.1445182226
3242	0.1445022558
3243	0.1444940114
3244	0.1444829961
3245	0.1444794967
3246	0.1444734717
3247	0.1444672029
3248	0.1444508018
3249	0.1444399728
3250	0.1444303396
3251	0.1444180522
3252	0.1444038126
3253	0.1443930284
3254	0.144382096
3255	0.1443714258
3256	0.1443668867
3257	0.1443514651
3258	0.1443346626
3259	0.1443292073
3260	0.1443198462
3261	0.1443115435
3262	0.144306062
3263	0.1442989624
3264	0.1442913027
3265	0.1442669193
3266	0.1442631228
3267	0.144246317
3268	0.1442383373
3269	0.1442272078
3270	0.1442232182
3271	0.1442124072
3272	0.1442026047
3273	0.1441875636
3274	0.1441707406
3275	0.1441594209
3276	0.1441482638
3277	0.1441421055
3278	0.1441376023
3279	0.1441302936
3280	0.144112606
3281	0.1441010369
3282	0.1440930788
3283	0.1440865294
3284	0.1440790275
3285	0.1440750511
3286	0.1440646653
3287	0.1440530989
3288	0.1440443561
3289	0.1440343641
3290	0.1440303848
3291	0.1440266611
3292	0.1440239295
3293	0.1440138536
3294	0.1440082384
3295	0.1439920022
3296	0.1439846709
3297	0.1439777199
3298	0.1439692185
3299	0.143955803
3300	0.1439487441
3301	0.1439389208
3302	0.1439294694
3303	0.143924865
3304	0.1439148441
3305	0.1439078927
3306	0.1438883162
3307	0.1438837381
3308	0.1438776816
3309	0.1438613862
3310	0.1438528591
3311	0.1438394455
3312	0.1438362232
3313	0.1438247851
3314	0.1438226325
3315	0.143814751
3316	0.1438079666
3317	0.1438024452
3318	0.1437913783
3319	0.1437864556
3320	0.1437792759
3321	0.1437678864
3322	0.1437563009
3323	0.1437492387
3324	0.1437419182
3325	0.1437320136
3326	0.1437265935
3327	0.143718268
3328	0.1437049599
3329	0.1436839028
3330	0.143669538
3331	0.1436561506
3332	0.1436456312
3333	0.1436320125
3334	0.1436233628
3335	0.1436158711
3336	0.1436112057
3337	0.1436041777
3338	0.1435962005
3339	0.1435870472
3340	0.1435679464
3341	0.1435558308
3342	0.1435487106
3343	0.1435359204
3344	0.1435239577
3345	0.1435151294
3346	0.1434977155
3347	0.1434860901
3348	0.1434750907
3349	0.1434658051
3350	0.1434642625
3351	0.1434541171
3352	0.1434484003
3353	0.1434419473
3354	0.1434342951
3355	0.1434259193
3356	0.1434211706
3357	0.1434133169
3358	0.1434093337
3359	0.1434047279
3360	0.1434001259
3361	0.1433905544
3362	0.1433840554
3363	0.1433730273
3364	0.1433674361
3365	0.1433599263
3366	0.1433497221
3367	0.1433453271
3368	0.1433409196
3369	0.1433397224
3370	0.1433375541
3371	0.1433227042
3372	0.1433142711
3373	0.1433104897
3374	0.1433011382
3375	0.143289765
3376	0.1432756115
3377	0.1432663865
3378	0.1432578525
3379	0.1432517101
3380	0.1432400088
3381	0.1432368693
3382	0.1432299433
3383	0.143224847
3384	0.1432159257
3385	0.143208786
3386	0.1431982526
3387	0.1431954588
3388	0.1431891697
3389	0.1431848551
3390	0.1431783546
3391	0.1431751089
3392	0.1431648857
3393	0.1431550561
3394	0.1431504075
3395	0.1431416272
3396	0.1431294214
3397	0.1431217568
3398	0.1431123596
3399	0.14310799
3400	0.1430957233
3401	0.1430896959
3402	0.143085583
3403	0.1430672974
3404	0.1430587977
3405	0.1430535853
3406	0.1430452402
3407	0.1430400757
3408	0.143033629
3409	0.1430314127
3410	0.1430249988
3411	0.1430152137
3412	0.1430072343
3413	0.1429990712
3414	0.1429904053
3415	0.1429796278
3416	0.142967638
3417	0.1429572561
3418	0.1429485457
3419	0.1429440653
3420	0.1429364391
3421	0.1429296403
3422	0.142918347
3423	0.1429011076
3424	0.1428957045
3425	0.1428930167
3426	0.1428866469
3427	0.142881625
3428	0.1428744141
3429	0.1428606116
3430	0.1428481092
3431	0.1428460309
3432	0.1428375462
3433	0.1428328128
3434	0.1428176891
3435	0.1428071885
3436	0.1427962534
3437	0.1427938615
3438	0.1427836378
3439	0.1427784656
3440	0.142773201
3441	0.1427638978
3442	0.1427538495
3443	0.1427428826
3444	0.1427289264
3445	0.1427187115
3446	0.1427063393
3447	0.1426911874
3448	0.142686902
3449	0.1426756823
3450	0.1426694408
3451	0.1426625489
3452	0.1426487473
3453	0.1426435163
3454	0.1426386941
3455	0.1426324645
3456	0.1426275444
3457	0.1426189096
3458	0.1426098865
3459	0.1426032763
3460	0.1425939885
3461	0.1425842342
3462	0.1425750978
3463	0.1425691753
3464	0.1425497254
3465	0.1425448577
3466	0.1425370417
3467	0.1425309295
3468	0.1425273656
3469	0.1425200563
3470	0.142515551
3471	0.1425085191
3472	0.1424966878
3473	0.1424787292
3474	0.1424699106
3475	0.1424597516
3476	0.1424527428
3477	0.1424380939
3478	0.1424327181
3479	0.1424281211
3480	0.1424183458
3481	0.1424115819
3482	0.142407384
3483	0.1423994038
3484	0.1423795482
3485	0.1423642781
3486	0.1423497302
3487	0.1423290999
3488	0.1423186503
3489	0.1423108691
3490	0.1422974791
3491	0.1422924506
3492	0.1422797785
3493	0.1422726689
3494	0.1422638254
3495	0.1422496029
3496	0.1422436972
3497	0.1422320141
3498	0.1422208887
3499	0.1422104969
3500	0.1422025296
3501	0.1421946606
3502	0.142185769
3503	0.1421806039
3504	0.1421676896
3505	0.1421628188
3506	0.1421544364
3507	0.1421422748
3508	0.1421389835
3509	0.1421320171
3510	0.142122719
3511	0.1421177945
3512	0.1421070049
3513	0.1421007266
3514	0.1420934959
3515	0.1420869575
3516	0.1420721523
3517	0.1420592186
3518	0.1420533091
3519	0.1420438004
3520	0.1420312893
3521	0.1420229385
3522	0.1420014497
3523	0.1419978369
3524	0.1419882844
3525	0.1419792732
3526	0.1419709222
3527	0.1419604207
3528	0.1419464612
3529	0.1419434026
3530	0.1419401375
3531	0.1419383948
3532	0.1419330127
3533	0.1419232822
3534	0.1419158178
3535	0.1419041909
3536	0.141898999
3537	0.1418891138
3538	0.141883569
3539	0.141876641
3540	0.1418660544
3541	0.1418527743
3542	0.1418388549
3543	0.1418346048
3544	0.141825868
3545	0.1418182142
3546	0.1418097305
3547	0.1418006964
3548	0.1417952202
3549	0.1417781225
3550	0.1417745952
3551	0.1417690014
3552	0.1417563418
3553	0.1417513103
3554	0.1417393598
3555	0.1417341888
3556	0.1417226995
3557	0.1417103756
3558	0.141706257
3559	0.1416969597
3560	0.1416856878
3561	0.1416828787
3562	0.1416667793
3563	0.1416619479
3564	0.1416549759
3565	0.1416480644
3566	0.1416374968
3567	0.1416251315
3568	0.141618437
3569	0.1416109944
3570	0.1416023871
3571	0.1415978233
3572	0.1415844538
3573	0.1415704355
3574	0.1415591291
3575	0.141544031
3576	0.141524813
3577	0.1415233665
3578	0.141513297
3579	0.1415070052
3580	0.1415006497
3581	0.1414925127
3582	0.1414792244
3583	0.1414741993
3584	0.1414625229
3585	0.1414496945
3586	0.1414421497
3587	0.1414361174
3588	0.141427721
3589	0.1414198032
3590	0.1414104523
3591	0.1413978516
3592	0.1413963224
3593	0.1413873484
3594	0.1413826227
3595	0.1413738527
3596	0.1413619969
3597	0.1413591964
3598	0.1413566056
3599	0.1413489149
3600	0.1413419403
3601	0.1413384812
3602	0.1413314987
3603	0.1413197796
3604	0.141311422
3605	0.1412999812
3606	0.1412854858
3607	0.1412781547
3608	0.1412670103
3609	0.1412577034
3610	0.1412528599
3611	0.1412475922
3612	0.1412412565
3613	0.1412238036
3614	0.1412184309
3615	0.1412103136
3616	0.1412066259
3617	0.1411992838
3618	0.1411814804
3619	0.1411739059
3620	0.1411558061
3621	0.1411447021
3622	0.1411325298
3623	0.141127612
3624	0.1411204619
3625	0.1411061271
3626	0.1411029505
3627	0.1411008196
3628	0.1410899509
3629	0.1410792049
3630	0.1410686782
3631	0.1410627455
3632	0.1410576439
3633	0.141053075
3634	0.1410425714
3635	0.1410365141
3636	0.1410325023
3637	0.1410223074
3638	0.1410179106
3639	0.1410016275
3640	0.1409816979
3641	0.1409712557
3642	0.1409570174
3643	0.1409484597
3644	0.1409392455
3645	0.1409305641
3646	0.140913656
3647	0.1409059848
3648	0.1409017871
3649	0.1408855935
3650	0.1408777943
3651	0.1408716996
3652	0.1408673741
3653	0.1408630688
3654	0.1408518928
3655	0.140845884
3656	0.1408295362
3657	0.140828604
3658	0.1408146931
3659	0.1408067489
3660	0.1407836617
3661	0.1407801757
3662	0.140773604
3663	0.1407656249
3664	0.1407571475
3665	0.1407474814
3666	0.1407421599
3667	0.1407340321
3668	0.1407263023
3669	0.1407125166
3670	0.1406970727
3671	0.1406903068
3672	0.140685146
3673	0.1406789432
3674	0.1406701939
3675	0.140663226
3676	0.1406570843
3677	0.1406480074
3678	0.1406387044
3679	0.140633089
3680	0.1406283155
3681	0.1406142455
3682	0.1406081861
3683	0.1406012967
3684	0.1405905079
3685	0.1405832044
3686	0.1405758001
3687	0.1405591471
3688	0.1405561319
3689	0.1405432566
3690	0.1405351149
3691	0.1405313424
3692	0.1405255764
3693	0.1405184994
3694	0.1405126301
3695	0.1405051185
3696	0.1404975505
3697	0.1404882494
3698	0.1404786217
3699	0.1404645877
3700	0.1404593174
3701	0.1404452312
3702	0.140432174
3703	0.1404197959
3704	0.1404103524
3705	0.1404084054
3706	0.1403911339
3707	0.1403844268
3708	0.140377201
3709	0.1403693147
3710	0.1403572794
3711	0.1403442596
3712	0.1403373239
3713	0.1403287236
3714	0.1403134134
3715	0.1403096887
3716	0.1403057597
3717	0.1402946758
3718	0.1402836136
3719	0.1402742497
3720	0.1402678884
3721	0.1402563682
3722	0.1402531751
3723	0.1402439158
3724	0.1402346323
3725	0.1402285822
3726	0.1402251147
3727	0.1402181587
3728	0.1402109046
3729	0.1402070845
3730	0.1402042873
3731	0.1401971765
3732	0.1401824382
3733	0.1401775451
3734	0.140156385
3735	0.140153169
3736	0.140146997
3737	0.1401346987
3738	0.1401306577
3739	0.1401223832
3740	0.1401110577
3741	0.1401017748
3742	0.1400867498
3743	0.14007694
3744	0.1400715533
3745	0.1400652966
3746	0.1400500179
3747	0.1400376699
3748	0.1400328031
3749	0.1400171252
3750	0.1400079919
3751	0.1400002788
3752	0.1399926507
3753	0.1399831704
3754	0.1399749132
3755	0.1399654
3756	0.139954545
3757	0.1399456392
3758	0.1399404402
3759	0.1399339704
3760	0.1399289044
3761	0.1399141604
3762	0.1399048526
3763	0.1398882278
3764	0.1398740101
3765	0.1398646603
3766	0.1398564854
3767	0.1398446131
3768	0.1398370006
3769	0.1398279586
3770	0.1398233644
3771	0.1398152611
3772	0.1398062097
3773	0.1397937135
3774	0.1397801643
3775	0.13977785
3776	0.1397748961
3777	0.1397653616
3778	0.139754233
3779	0.1397480822
3780	0.1397471543
3781	0.1397428689
3782	0.1397328566
3783	0.1397268641
3784	0.139719392
3785	0.1397076802
3786	0.1396921199
3787	0.139684168
3788	0.1396787632
3789	0.1396693108
3790	0.1396634743
3791	0.1396590016
3792	0.1396517007
3793	0.1396424424
3794	0.1396375622
3795	0.1396263702
3796	0.1396154369
3797	0.1396021613
3798	0.139594062
3799	0.1395897386
3800	0.139583217
3801	0.1395774638
3802	0.1395707503
3803	0.1395621333
3804	0.1395398436
3805	0.1395340007
3806	0.1395260937
3807	0.1395224004
3808	0.1395134573
3809	0.1395013152
3810	0.1394837368
3811	0.1394803135
3812	0.1394763161
3813	0.1394661559
3814	0.1394611383
3815	0.139457238
3816	0.1394522149
3817	0.139449633
3818	0.1394481811
3819	0.1394374997
3820	0.1394273888
3821	0.1394205552
3822	0.139418179
3823	0.1394125477
3824	0.1394063708
3825	0.1393965384
3826	0.1393893333
3827	0.1393811277
3828	0.1393763003
3829	0.1393724633
3830	0.1393665546
3831	0.1393626222
3832	0.1393601834
3833	0.139348599
3834	0.1393383346
3835	0.1393309553
3836	0.1393287453
3837	0.1393195488
3838	0.1393116672
3839	0.139309338
3840	0.1393035545
3841	0.1393015123
3842	0.1392962424
3843	0.1392912442
3844	0.1392825734
3845	0.1392759189
3846	0.1392644685
3847	0.1392596854
3848	0.1392519706
3849	0.1392486361
3850	0.1392409961
3851	0.1392338584
3852	0.1392279735
3853	0.1392184569
3854	0.1392135743
3855	0.1392061723
3856	0.1391979877
3857	0.1391930037
3858	0.1391899508
3859	0.1391808053
3860	0.1391772577
3861	0.1391684229
3862	0.1391620403
3863	0.1391554265
3864	0.1391525842
3865	0.13914559
3866	0.1391357407
3867	0.1391300775
3868	0.1391277596
3869	0.1391228909
3870	0.1391184232
3871	0.1391098002
3872	0.1391029019
3873	0.1390962708
3874	0.1390871251
3875	0.1390757626
3876	0.1390552379
3877	0.1390500996
3878	0.1390363754
3879	0.1390313671
3880	0.1390281201
3881	0.1390192522
3882	0.1390036609
3883	0.1389947972
3884	0.1389913797
3885	0.1389841841
3886	0.1389722593
3887	0.1389624914
3888	0.1389540022
3889	0.1389514233
3890	0.1389401359
3891	0.1389300685
3892	0.1389214392
3893	0.1389178096
3894	0.1389155909
3895	0.1388926308
3896	0.138885895
3897	0.1388787373
3898	0.1388724655
3899	0.1388638672
3900	0.138857241
3901	0.1388479183
3902	0.1388432891
3903	0.1388341945
3904	0.1388312289
3905	0.1388190754
3906	0.1388137397
3907	0.1388054104
3908	0.1387987031
3909	0.1387937771
3910	0.1387913043
3911	0.1387873708
3912	0.1387818898
3913	0.1387763346
3914	0.1387680509
3915	0.1387630343
3916	0.1387565862
3917	0.1387497841
3918	0.1387434008
3919	0.1387355577
3920	0.1387183723
3921	0.1387099537
3922	0.1387042003
3923	0.138693346
3924	0.1386797394
3925	0.1386772808
3926	0.1386679635
3927	0.1386562277
3928	0.138654532
3929	0.1386428031
3930	0.1386349216
3931	0.1386270384
3932	0.1386231476
3933	0.1386144406
3934	0.1386099907
3935	0.1385948166
3936	0.1385874701
3937	0.1385784393
3938	0.1385687385
3939	0.1385591571
3940	0.1385455594
3941	0.1385371744
3942	0.1385283033
3943	0.1385205226
3944	0.1385121928
3945	0.1385066304
3946	0.1384984198
3947	0.1384916749
3948	0.1384847641
3949	0.1384789151
3950	0.1384751509
3951	0.1384693599
3952	0.1384570875
3953	0.1384539123
3954	0.1384433562
3955	0.1384333345
3956	0.1384189315
3957	0.1384174866
3958	0.138412264
3959	0.1384083089
3960	0.138394095
3961	0.1383883077
3962	0.1383674436
3963	0.1383602807
3964	0.1383444508
3965	0.1383398944
3966	0.1383329422
3967	0.138321196
3968	0.1383024006
3969	0.1382940608
3970	0.1382863727
3971	0.1382773774
3972	0.1382696728
3973	0.1382656529
3974	0.1382607788
3975	0.1382520227
3976	0.1382463248
3977	0.1382401131
3978	0.1382329432
3979	0.1382257954
3980	0.1382203552
3981	0.1382170578
3982	0.1382101851
3983	0.1382082945
3984	0.1381998639
3985	0.1381931544
3986	0.1381835794
3987	0.1381727844
3988	0.1381619027
3989	0.1381562705
3990	0.1381482532
3991	0.1381406675
3992	0.1381287214
3993	0.1381232537
3994	0.1381159508
3995	0.1381085606
3996	0.1381004575
3997	0.1380932255
3998	0.1380897877
3999	0.1380768282
4000	0.1380604643
4001	0.1380533788
4002	0.1380476523
4003	0.138045284
4004	0.1380396005
4005	0.1380357401
4006	0.1380273708
4007	0.1380186176
4008	0.1380092318
4009	0.1379996736
4010	0.1379916424
4011	0.1379772566
4012	0.1379720834
4013	0.137967015
4014	0.1379577417
4015	0.1379542211
4016	0.1379431447
4017	0.1379312122
4018	0.1379284827
4019	0.1379145527
4020	0.1379107955
4021	0.1379029499
4022	0.1378953873
4023	0.1378866886
4024	0.1378790219
4025	0.1378744914
4026	0.1378687237
4027	0.1378568362
4028	0.1378488036
4029	0.137841304
4030	0.1378314127
4031	0.1378226176
4032	0.1378138568
4033	0.1378058942
4034	0.137800595
4035	0.1377915231
4036	0.1377874006
4037	0.1377787943
4038	0.13776405
4039	0.1377614221
4040	0.1377605398
4041	0.1377578733
4042	0.1377447952
4043	0.1377338391
4044	0.1377313937
4045	0.1377178959
4046	0.1377084453
4047	0.1376992218
4048	0.1376859937
4049	0.1376707441
4050	0.137663802
4051	0.1376565529
4052	0.1376469229
4053	0.1376336631
4054	0.1376225636
4055	0.1376089746
4056	0.1375981687
4057	0.1375912026
4058	0.1375862493
4059	0.1375760929
4060	0.1375732723
4061	0.13756204
4062	0.1375557706
4063	0.1375477893
4064	0.1375309715
4065	0.1375253354
4066	0.1375164848
4067	0.1375141722
4068	0.137498337
4069	0.1374846682
4070	0.1374828136
4071	0.137475136
4072	0.1374653512
4073	0.1374586779
4074	0.1374517154
4075	0.1374426321
4076	0.1374391994
4077	0.1374304655
4078	0.1374217824
4079	0.1374139127
4080	0.1374089999
4081	0.137397573
4082	0.1373889815
4083	0.1373818589
4084	0.1373752957
4085	0.1373735218
4086	0.1373701494
4087	0.1373664212
4088	0.1373600639
4089	0.1373561832
4090	0.1373484435
4091	0.1373432011
4092	0.1373383392
4093	0.137324865
4094	0.1373168331
4095	0.1373099312
4096	0.1373047684
4097	0.137296996
4098	0.1372854791
4099	0.1372811003
4100	0.1372738846
4101	0.1372668142
4102	0.1372536608
4103	0.1372435168
4104	0.137235905
4105	0.1372329404
4106	0.1372297291
4107	0.1372259843
4108	0.1372162019
4109	0.1372116934
4110	0.1372082357
4111	0.1372014917
4112	0.1371870994
4113	0.1371774182
4114	0.1371714918
4115	0.1371649906
4116	0.1371552503
4117	0.1371476141
4118	0.1371431978
4119	0.1371304854
4120	0.1371175641
4121	0.1371123949
4122	0.1371078692
4123	0.1371017857
4124	0.1370970573
4125	0.137089084
4126	0.1370827954
4127	0.1370797993
4128	0.1370741747
4129	0.1370685871
4130	0.137064369
4131	0.1370423368
4132	0.1370323068
4133	0.1370267477
4134	0.1370214267
4135	0.137019166
4136	0.1370144774
4137	0.1370048696
4138	0.137000917
4139	0.1369952737
4140	0.1369928983
4141	0.1369864182
4142	0.1369813566
4143	0.1369777791
4144	0.1369684194
4145	0.1369581369
4146	0.1369498806
4147	0.1369431478
4148	0.1369367117
4149	0.1369318985
4150	0.136926396
4151	0.1369179641
4152	0.1369137942
4153	0.1368967574
4154	0.1368877225
4155	0.1368750414
4156	0.1368711422
4157	0.1368666532
4158	0.1368620842
4159	0.1368539966
4160	0.1368468986
4161	0.1368365705
4162	0.1368266094
4163	0.1368221049
4164	0.1368152486
4165	0.136811618
4166	0.1368082394
4167	0.136794535
4168	0.1367852073
4169	0.1367747052
4170	0.1367675644
4171	0.1367622732
4172	0.1367490229
4173	0.1367411824
4174	0.1367322135
4175	0.1367261039
4176	0.136711141
4177	0.1367063095
4178	0.1366974823
4179	0.1366876476
4180	0.1366837033
4181	0.1366795786
4182	0.1366755728
4183	0.1366587268
4184	0.1366498855
4185	0.1366396436
4186	0.1366297506
4187	0.1366210441
4188	0.1366130305
4189	0.1366078646
4190	0.1366054376
4191	0.13659756
4192	0.1365940645
4193	0.1365874991
4194	0.1365779937
4195	0.1365689061
4196	0.1365587481
4197	0.1365529626
4198	0.1365481686
4199	0.1365313165
4200	0.1365206972
4201	0.136514578
4202	0.13650629
4203	0.1365049038
4204	0.1364940348
4205	0.1364782936
4206	0.1364645882
4207	0.1364566563
4208	0.1364497308
4209	0.1364385486
4210	0.1364336465
4211	0.1364263914
4212	0.1364209148
4213	0.1364128802
4214	0.1364083399
4215	0.1364029965
4216	0.1363888504
4217	0.1363779713
4218	0.136374156
4219	0.1363612964
4220	0.1363510727
4221	0.1363430101
4222	0.1363396009
4223	0.136326935
4224	0.136322018
4225	0.1363132461
4226	0.1363084353
4227	0.1363050732
4228	0.1362969904
4229	0.136282371
4230	0.1362740414
4231	0.1362621123
4232	0.1362581117
4233	0.1362491769
4234	0.1362424904
4235	0.1362340994
4236	0.1362325715
4237	0.1362277666
4238	0.1362227821
4239	0.13621244
4240	0.1362026487
4241	0.1361979503
4242	0.1361905641
4243	0.1361788437
4244	0.1361750962
4245	0.1361672436
4246	0.1361615615
4247	0.1361539408
4248	0.1361490355
4249	0.1361422155
4250	0.1361395672
4251	0.1361365963
4252	0.1361340733
4253	0.1361299727
4254	0.1361213332
4255	0.1361119235
4256	0.136099122
4257	0.1360931597
4258	0.1360842258
4259	0.1360783291
4260	0.1360707857
4261	0.1360624702
4262	0.1360592529
4263	0.1360573989
4264	0.1360492719
4265	0.1360454942
4266	0.1360408112
4267	0.1360286588
4268	0.1360170403
4269	0.1360014765
4270	0.1359868315
4271	0.1359850813
4272	0.1359668857
4273	0.1359533618
4274	0.1359479208
4275	0.1359383163
4276	0.1359324792
4277	0.1359241068
4278	0.1359125706
4279	0.1359041441
4280	0.1358998594
4281	0.1358965052
4282	0.1358861728
4283	0.1358804864
4284	0.1358758544
4285	0.1358689846
4286	0.1358637609
4287	0.1358576054
4288	0.135853391
4289	0.1358494934
4290	0.135841302
4291	0.1358332485
4292	0.1358265928
4293	0.1358213926
4294	0.13581227
4295	0.1358047151
4296	0.1357937226
4297	0.13577602
4298	0.1357688022
4299	0.1357576498
4300	0.1357452035
4301	0.1357413704
4302	0.1357345682
4303	0.1357325574
4304	0.1357212691
4305	0.135712389
4306	0.1357043364
4307	0.1356944508
4308	0.1356883271
4309	0.1356815826
4310	0.1356700709
4311	0.1356646506
4312	0.1356552016
4313	0.1356409034
4314	0.1356372363
4315	0.1356297368
4316	0.1356226005
4317	0.1356095874
4318	0.1356034356
4319	0.1355966319
4320	0.1355919395
4321	0.1355815343
4322	0.135572913
4323	0.1355639941
4324	0.1355562327
4325	0.1355510041
4326	0.1355465819
4327	0.1355395088
4328	0.1355344083
4329	0.1355251598
4330	0.1355186325
4331	0.1355121311
4332	0.1355013766
4333	0.1354943503
4334	0.1354899369
